referenced_tweets/0/type,referenced_tweets/0/id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,reply_settings,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,in_reply_to_user_id,geo/place_id,id,conversation_id,lang,author_id,created_at,text,possibly_sensitive,source,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,attachments/media_keys/0,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,context_annotations/0/entity/description,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,attachments/media_keys/1,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/2,attachments/media_keys/3,context_annotations/2/entity/description,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description
replied_to,1353182323508961282,0,0,0,0,everyone,0,14,DiarioTalCual,,,,,,,147589125,012b6b2c110f0c21,1353402062877331456,1353182323508961282,es,728958857716899846,2021-01-24T17:59:31+00:00,"@DiarioTalCual Cual es el peo de lo q cuesta la casa? Hablemos de dónde salió la fortuna que derrocha la hija del difunto con Isabel??Escriban de donde sale tantos $ /y o € q se gastan a manos llenas los enchufados..Hables de xq no hay servicio de gas,transporte público,hambruna en Venezuela..",False,Twitter for Android,3,TV Shows,Television shows from around the world,10027427957,Barclays Premier League Football,,,,,,,,,,,,,,,,,,,,,,,,,126,131,0.9771,Person,Isabel,283,291,0.9965,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,Live football coverage of a match from the Premier League.,6,Sports Event,,1336462968788172800,Internacional x Grêmio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Sports League,,731226184764121088,Brazil - Soccer,26,Sports League,,731226216980570112,South America - Soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Sports League,,733756530479112192,Campeonato Brasileiro,
quoted,1352602589494439936,0,1,1,0,everyone,199,213,PwC_Venezuela,216,224,KPMG_VE,,,,,00ec4c32070f5076,1353394693858594824,1353394693858594824,es,84487089,2021-01-24T17:30:14+00:00,"Un buen ejemplo, desde el servicio público, en un entorno de instituciones opacas (legitimas o no) es someterse a una auditoría personal, por ejemplo, entregar las cuentas a firmas de auditoría como @PwC_Venezuela o @KPMG_VE y hacer los resultados públicos. https://t.co/QSDUaCdMNX",False,Twitter for Android,45,Brand Vertical,Top level entities that describe a Brands industry,781974597474263040,Energy,258,281,https://t.co/QSDUaCdMNX,https://twitter.com/JulioBorges/status/1352602589494439936,twitter.com/JulioBorges/st…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596723412992,Gas/Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Brand,Brands and Companies,10045298826,CITGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replied_to,1353009946527490048,0,1,0,0,everyone,0,15,ConCiliaFlores,276,285,ciamonte,,,,3300052996,015cbec154ca1c9c,1353326560431001601,1353009946527490048,es,154202578,2021-01-24T12:59:30+00:00,"@ConCiliaFlores Siguen en aumento los infectados por COVID19,  NICOLÁS DEBE OBLIGAR A LA GNB Y PNB A QUE DEJEN EL CELULAR EN HORARIO DE SERVICIO Y OBLIGUEN AL PÚBLICO AL USO DEL TAPABOCA. PARAR A LA GENTE Y OBLIGARLOS. Es una sociedad muy maleducada y antiparabólica, o no !! @ciamonte",False,Twitter for Android,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,63,69,0.6676,Person,NICOLÁS,89,91,0.9892,Organization,GNB,95,97,0.9464,Organization,PNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replied_to,1352726748866228225,0,0,2,0,everyone,0,14,ANDRESANICETO,26,34,jguaido,,,,50977685,00604def69ec46a8,1352973637494714369,1352692250036342785,es,122829091,2021-01-23T13:37:06+00:00,@ANDRESANICETO @NinaSosVe @jguaido Los gobiernos en Venezuela no existen son solo grupo de delincuentes al servicio del saqueo del patrimonio público a ocurrido así por 61 años de socialismo el único problema en Venezuela somos los venezolanos que no terminamos de convertirnos en ciudadanos y por eso pasa esto hoy,False,Twitter for Android,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,52,60,0.9984,Place,Venezuela,212,220,0.9975,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replied_to,1351889306944741377,1,0,0,0,everyone,0,10,mpfereira,,,,,,,166447899,01c93e351e3122fb,1352422459220369408,1351889306944741377,es,111769104,2021-01-22T01:06:55+00:00,@mpfereira Ese es mi sueldo  después de 29 años de servicio público y como especialista,False,Twitter for Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quoted,1352296228743229440,3,0,0,0,everyone,,,,,,,,,,,012af435641420c7,1352358600094703616,1352358600094703616,es,89282102,2021-01-21T20:53:10+00:00,"Señores un servicio público!!!!

https://t.co/4YKrz4MRWB",False,Twitter for Android,,,,,,33,56,https://t.co/4YKrz4MRWB,https://twitter.com/dhameliz_diaz/status/1352296228743229440?s=24,twitter.com/dhameliz_diaz/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replied_to,1352128109747777538,0,2,0,0,everyone,0,10,LuisCFV11,,,,,,,138361979,01c93e351e3122fb,1352128907835813893,1352128109747777538,es,85894068,2021-01-21T05:40:27+00:00,@LuisCFV11 Ese es otro dinosaurio de la generación de Biden por cierto. Y creo que ambos tienen en común su vocación por el servicio público.,False,Twitter for Android,10,Person,Named people in the world like Nelson Mandela,10040395078,Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,54,58,0.9425,Person,Biden,,,,,,,,,,,,,,,,,,,,,,,,,,Former US Vice President Joe Biden,35,Politician,"Politicians in the world, like Joe Biden",10040395078,Joe Biden,Former US Vice President Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,0,0,everyone,,,,,,,,,,,002e2add0d1ff144,1351958226544320512,1351958226544320512,es,987128299481681920,2021-01-20T18:22:14+00:00,SERVICIO PÚBLICO en Ciudad Ojeda https://t.co/f7ObLMAQ4n,False,Instagram,,,,,,33,56,https://t.co/f7ObLMAQ4n,https://www.instagram.com/p/CKRtSA-FAKT/?igshid=1wd7kpg7ve9h5,instagram.com/p/CKRtSA-FAKT/…,,,,,,,,,,,,,,,,,,,,20,31,0.9727,Place,Ciudad Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-71.3102,10.1956,,,,,,,https://pbs.twimg.com/news_img/1351958228188475392/QZ8z2Cru?format=jpg&name=orig,864,1080,https://pbs.twimg.com/news_img/1351958228188475392/QZ8z2Cru?format=jpg&name=150x150,150,150,200,NotiRedVe on Instagram: “SERVICIO PÚBLICO”,"0 Likes, 0 Comments - NotiRedVe (@notiredve) on Instagram: “SERVICIO PÚBLICO”",https://www.instagram.com/p/CKRtSA-FAKT/?igshid=1wd7kpg7ve9h5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,0,0,everyone,,,,,,,,,,,01be351754bcbe13,1351617480507207680,1351617480507207680,es,246905468,2021-01-19T19:48:13+00:00,¡Servicio Público!👇🏼👇🏼 https://t.co/l9QwjFNigH,False,Twitter for Android,,,,,,23,46,https://t.co/l9QwjFNigH,https://twitter.com/OscarBarat/status/1351614489737752579,twitter.com/OscarBarat/sta…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,0,3,0,mentionedUsers,0,10,pdvsa_gas,11,25,NicolasMaduro,26,38,ParqueCaiza,717039403017875456,01c93e351e3122fb,1351352001649631237,1351352001649631237,es,2359655466,2021-01-19T02:13:18+00:00,"@pdvsa_gas @NicolasMaduro @ParqueCaiza @alcaldejvra que pasa tenemos más de 2 semanas sin el servicio de gas aunque hemos pagado por adelantado, nos dicen que no hay camiones ? Sino es el agua es la electricidad, las vías que no sirven no hay transporte público. Por favor señores",False,Twitter for Android,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,,,,,,,,,,,,,,,,,,39,51,alcaldejvra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,0,2,0,everyone,0,14,HidroCapital2,,,,,,,1256771975491575808,008eb02a542ac3d4,1351259371272085508,1351259371272085508,es,111454298,2021-01-18T20:05:13+00:00,"@HidroCapital2  Insólito ""servicio público"" ,2 semanas sin bombeo Tuy 3 en Baruta  tubos no mantenidos estallan y no los arreglan!! Hasta cuándo ?????",False,Twitter for Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,80,0.9009,Place,Baruta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,50,2,19,0,everyone,,,,,,,,,,,01a73d6169f504ac,1350987927044632579,1350987927044632579,es,79901097,2021-01-18T02:06:36+00:00,"SERVICIO PÚBLICO | Cualquier aporte es importante. Agradecemos a quiénes puedan compartír y colaborar. Las oraciones también son importantes. 
AQUÍ EL LINK 👇 #Tachira  https://t.co/7mO36Q2LUb https://t.co/nBuRBmP3eb",False,Twitter for Android,,,,,,168,191,https://t.co/7mO36Q2LUb,https://www.gofundme.com/f/Apoyo-para-los-Esposos-Orozco-Hernndez?utm_source=whatsapp&utm_medium=chat&utm_campaign=p_cf+share-flow-1,gofundme.com/f/Apoyo-para-l…,158,166,Tachira,,,,,,,,,,,,,,,,31350987923810877446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,215,https://t.co/nBuRBmP3eb,https://twitter.com/williamsAmaya/status/1350987927044632579/photo/1,pic.twitter.com/nBuRBmP3eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quoted,1350843981995806721,0,0,0,0,everyone,30,45,negromangueraa,46,58,MamaLisVzla,59,72,Javierito321,,00fef4361f2ad538,1350850505937977347,1350850505937977347,es,112158331,2021-01-17T17:00:32+00:00,Servicio público a los amigos @negromangueraa @MamaLisVzla @Javierito321 por favor retweet lleguemos a alguien que pueda ayudar https://t.co/Q40W5CBGvE,False,Twitter for Android,,,,,,128,151,https://t.co/Q40W5CBGvE,https://twitter.com/traffiCARACAS/status/1350843981995806721,twitter.com/traffiCARACAS/…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,0,0,everyone,,,,,,,,,,,01a73d6169f504ac,1349757527274250247,1349757527274250247,es,91908717,2021-01-14T16:37:26+00:00,Servicio publico: https://t.co/16nk3tPGic,False,Twitter for Android,,,,,,18,41,https://t.co/16nk3tPGic,https://twitter.com/Leon_Mix/status/1349757527274250247/photo/1,pic.twitter.com/16nk3tPGic,,,,,,,,,,,,,,,,,,,31349757522685685766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quoted,1349640100444041216,0,0,2,0,everyone,,,,,,,,,,,015d19216c749864,1349688650825658368,1349688650825658368,es,86326532,2021-01-14T12:03:45+00:00,"Le sugiero que regrese a la distribución con las empresas que antes funcionaba. Todo servicio publico es una matraca perenne. Una pregunta estuve en Caracas y pagué la gasolina en bolívares y es un decreto presidencial, porque usted no acepta bolívares??? https://t.co/vy9erORCu7",False,Twitter for Android,,,,,,256,279,https://t.co/vy9erORCu7,https://twitter.com/rafaellacava10/status/1349640100444041216,twitter.com/rafaellacava10…,,,,,,,,,,,,,,,,,,,,149,155,0.9962,Place,Caracas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,0,3,0,everyone,10,24,OAlTequesIvss,181,196,MagaGutierrezV,197,209,ivssoficial,,01c93e351e3122fb,1349347992432742400,1349347992432742400,es,2838246826,2021-01-13T13:30:05+00:00,"#Hoy | La @OAlTequesIvss inicia el día recibiendo a nuestros usuarios, con calidad humana y vocación de servicio que caracteriza al servidor público del #IVSS #PorUnSeguroMásSocial @MagaGutierrezV @ivssoficial @DgapdIvss @MirandaGob @guaicaalc21 @AlcaldiadeC https://t.co/Nr8Fs0KfYJ",False,Twitter for Android,,,,,,259,282,https://t.co/Nr8Fs0KfYJ,https://twitter.com/OAlTequesIvss/status/1349347992432742400/photo/1,pic.twitter.com/Nr8Fs0KfYJ,0,4,Hoy,153,158,IVSS,159,180,PorUnSeguroMásSocial,,,,210,220,DgapdIvss,221,232,MirandaGob,31349347969569583105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,282,https://t.co/Nr8Fs0KfYJ,https://twitter.com/OAlTequesIvss/status/1349347992432742400/photo/1,pic.twitter.com/Nr8Fs0KfYJ,31349347978172112896,,,,,,,,,,,233,245,guaicaalc21,246,258,AlcaldiadeC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,282,https://t.co/Nr8Fs0KfYJ,https://twitter.com/OAlTequesIvss/status/1349347992432742400/photo/1,pic.twitter.com/Nr8Fs0KfYJ,259,282,https://t.co/Nr8Fs0KfYJ,https://twitter.com/OAlTequesIvss/status/1349347992432742400/photo/1,pic.twitter.com/Nr8Fs0KfYJ,31349347986900471810,31349347990398521349,,,,,,,,
,,0,0,0,0,everyone,0,10,RLOZINSKI,43,54,SimpleTVVE,,,,41626835,01c93e351e3122fb,1349339039099473921,1349339039099473921,es,146439735,2021-01-13T12:54:31+00:00,"@RLOZINSKI pusiste tu mombre en publicitar @SimpleTVVE ?
De ser así, te pido q hagas un reclamo público a la empresa por la porquería de servicio q prestan.
No resuelven los problemas.
Uno paga y sigue sin señal.
Por favor amigo.
Saludos.",False,Twitter for Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quoted,1349144440921874433,0,0,0,0,everyone,,,,,,,,,,,01cb69a764a68d10,1349311519570472960,1349311519570472960,es,322873088,2021-01-13T11:05:09+00:00,Ese modo es oneroso digitalizar el transporte público que unidades no tiene ni servicio bueno presta es precariedad carestía donde estará el Ejército de Venezuela? https://t.co/zYsGrFNDtG,False,Twitter for Android,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,164,187,https://t.co/zYsGrFNDtG,https://twitter.com/puzkas/status/1349144440921874433,twitter.com/puzkas/status/…,,,,,,,,,,,,,,,,,,,,141,161,0.4824,Organization,Ejército de Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,0,0,everyone,29,40,picosuarez,,,,,,,,01be351754bcbe13,1349183929811685385,1349183929811685385,es,126182566,2021-01-13T02:38:10+00:00,Un servicio público para que @picosuarez me responda los Dms de Instagram y el guasá. https://t.co/h46HsoR8uT,False,Twitter for iPhone,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,86,109,https://t.co/h46HsoR8uT,https://twitter.com/whatsupjuan/status/1349183929811685385/photo/1,pic.twitter.com/h46HsoR8uT,,,,,,,,,,,,,,,,,,,161349183910152962048,64,72,0.769,Product,Instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Brand,Brands and Companies,10041893684,Instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,0,3,0,everyone,,,,,,,,,,,01be351754bcbe13,1349000263466704902,1349000263466704902,es,2473025228,2021-01-12T14:28:20+00:00,"#12Ene Servicio Público | La niña Lucía Morales, fue diagnosticada con síndrome de hipertensión endocraneana y necesita realizarle con urgencia una resonancia magnética. 

Yenny Gonzalez: 0424-6308563

#Maracaibo #Zulia https://t.co/Q4PlRJaQhi",False,Twitter for Android,,,,,,220,243,https://t.co/Q4PlRJaQhi,https://twitter.com/FolegarioV/status/1349000263466704902/photo/1,pic.twitter.com/Q4PlRJaQhi,0,6,12Ene,202,212,Maracaibo,213,219,Zulia,,,,,,,,,,31349000257783402497,34,46,0.8359,Person,Lucía Morales,172,185,0.9233,Person,Yenny Gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,243,https://t.co/Q4PlRJaQhi,https://twitter.com/FolegarioV/status/1349000263466704902/photo/1,pic.twitter.com/Q4PlRJaQhi,31349000261138841600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,0,0,everyone,,,,,,,,,,,002e2add0d1ff144,1348119868604899328,1348119868604899328,es,987128299481681920,2021-01-10T04:09:58+00:00,"SERVICIO PÚBLICO DE NOTIREDVE

Marjuli Carolina González Jordán
nos necesita de encuentra delicada de salud. en Ciudad Ojeda https://t.co/0rB1evBTqD",False,Instagram,,,,,,125,148,https://t.co/0rB1evBTqD,https://www.instagram.com/p/CJ2bzDNltKo/?igshid=1s9m938t8w1s7,instagram.com/p/CJ2bzDNltKo/…,,,,,,,,,,,,,,,,,,,,39,62,0.5016,Person,Carolina González Jordán,112,123,0.9723,Place,Ciudad Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-71.3102,10.1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24,1,6,0,everyone,,,,,,,,,,,01a73d6169f504ac,1347967831997091840,1347967831997091840,es,79901097,2021-01-09T18:05:49+00:00,"SERVICIO PÚBLICO Para paciente recluida en UCI del Hospital Central se requiere con URGENCIA

Enoxoparina o clexane de 60 mg.  Dexametasona ampollas de 8mg.   Cefotaxime ampollas de 1gr. Vancomicina ampollas de 500 mg. Vitamina C tabletas
 Vitamina D tabletas
 Zinc tabletas",False,Twitter for Android,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,43,66,0.3281,Place,UCI del Hospital Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,0,0,0,everyone,,,,,,,,,,,008eb02a542ac3d4,1347942797177970691,1347942797177970691,es,87969832,2021-01-09T16:26:21+00:00,"SERVICIO PUBLICO!!!🩸🩸🩸
Solicitamos donantes en el Banco de Sangre de la Clínica La Floresta, para el Sr. Carlos Enrique De Castro.
Si pueden correr la voz o hacer RT mucho sabriamos agradecerlo.",False,Twitter for Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,93,0.5511,Other,Banco de Sangre de la Clínica La Floresta,108,131,0.751,Person,Carlos Enrique De Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
replied_to,1347332227747737601,1,0,0,0,everyone,0,16,Diario_ElTiempo,,,,,,,140083975,00677a6154ac3141,1347880494101311488,1347332227747737601,es,490719465,2021-01-09T12:18:46+00:00,"@Diario_ElTiempo @oswaldoplc1 Servicio continuo y permanente de agua potable, energía eléctrica, aseo urbano, internet, transporte público, alimentos subsidiados a los sectores vulnerables y seguridad para todos. Podrían trabajar para eso este año algún Alcalde",False,Twitter for iPhone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
